year,month,day,air_temp,rain,water_temp,water_fowl,date
2010,06,10,18,Yes,15.56,59,2010-06-10
2010,06,11,20,No,15.9,30,2010-06-11
2010,06,12,15,No,15.75,36,2010-06-12
2010,06,17,20,Yes,12,22,2010-06-17
2010,06,18,25,No,16,12,2010-06-18
2010,06,19,26,Yes,19,15,2010-06-19
2010,06,20,26,Yes,15.7,15,2010-06-20
2010,06,21,25,No,15,20,2010-06-21
2010,06,22,22,No,17,60,2010-06-22
2010,06,23,26,Yes,17.5,10,2010-06-23
2010,06,24,25,Yes,16.6,40,2010-06-24
2010,06,25,27,Yes,13,17,2010-06-25
2010,06,26,25,Yes,15.4,30,2010-06-26
2010,06,27,20,Yes,16.4,50,2010-06-27
2010,06,28,27,Yes,18.7,5,2010-06-28
2010,06,29,21,Yes,12,25,2010-06-29
2010,06,30,21,No,11,35,2010-06-30
2010,07,01,18,No,9,40,2010-07-01
2010,07,02,20,No,12,30,2010-07-02
2010,07,03,25,No,8.2,25,2010-07-03
2010,07,04,29,No,9,50,2010-07-04
2010,07,05,27,No,9.8,20,2010-07-05
2010,07,08,34,No,18,50,2010-07-08
2010,07,11,27,No,19.6,40,2010-07-11
2010,07,12,25,Yes,21.2,45,2010-07-12
2010,07,13,30,Yes,24,23,2010-07-13
2010,07,14,33,No,22,68,2010-07-14
2010,07,15,29,No,23,40,2010-07-15
2010,07,16,29,Yes,22,21,2010-07-16
2010,07,17,30,No,18,28,2010-07-17
2010,07,18,29,No,16,24,2010-07-18
2010,07,19,27,Yes,22,29,2010-07-19
2010,07,20,24,Yes,16.7,21,2010-07-20
2010,07,22,22,No,16.3,36,2010-07-22
2010,07,23,24,Yes,18,35,2010-07-23
2010,07,24,26,Yes,17.7,60,2010-07-24
2010,07,25,24,Yes,17.2,120,2010-07-25
2010,07,26,28,No,18.5,29,2010-07-26
2010,07,27,30,No,18.5,120,2010-07-27
2010,07,28,30,Yes,18,35,2010-07-28
2010,07,29,21,Yes,12,40,2010-07-29
2010,07,30,19,No,14.2,90,2010-07-30
2010,07,31,21,No,17,90,2010-07-31
2010,08,01,19,Yes,19,50,2010-08-01
2010,08,02,30,No,20.5,65,2010-08-02
2010,05,25,27,No,15,2,2010-05-25
2010,05,26,30,No,17,5,2010-05-26
2010,05,27,30,No,15,4,2010-05-27
2010,05,28,26,No,18,7,2010-05-28
2010,05,30,30,No,17,2,2010-05-30
2010,05,31,20,No,18,30,2010-05-31
2010,06,02,27,Yes,17.5,25,2010-06-02
2010,06,03,20,No,20,4,2010-06-03
2010,06,04,23,Yes,19.1,10,2010-06-04
2010,06,05,20,Yes,19.2,12,2010-06-05
2010,06,06,17,Yes,18.5,20,2010-06-06
2010,06,07,19,Yes,15.6,15,2010-06-07
2010,06,08,20,No,16,75,2010-06-08
2010,06,10,18,Yes,11.2,45,2010-06-10
2010,06,11,20,No,17.1,35,2010-06-11
2010,06,12,15,No,17.56,7,2010-06-12
2010,06,17,20,Yes,16.5,10,2010-06-17
2010,06,18,25,No,18.2,12,2010-06-18
2010,06,19,26,Yes,18.8,36,2010-06-19
2010,06,20,26,Yes,18.8,20,2010-06-20
2010,06,21,25,No,17,10,2010-06-21
2010,06,22,22,No,19.3,32,2010-06-22
2010,06,23,26,Yes,18.1,25,2010-06-23
2010,06,24,25,Yes,20.1,23,2010-06-24
2010,06,25,27,Yes,19,65,2010-06-25
2010,06,26,25,Yes,16.2,3,2010-06-26
2010,06,27,20,Yes,19.53,25,2010-06-27
2010,06,28,27,Yes,18.7,20,2010-06-28
2010,06,29,21,Yes,18,5,2010-06-29
2010,06,30,21,No,18,20,2010-06-30
2010,07,01,18,No,17.3,45,2010-07-01
2010,07,02,20,No,14.1,45,2010-07-02
2010,07,03,25,No,14.4,15,2010-07-03
2010,07,04,29,No,17.1,40,2010-07-04
2010,07,05,27,No,18.5,30,2010-07-05
2010,07,08,34,No,22,30,2010-07-08
2010,07,09,25,Yes,19.5,60,2010-07-09
2010,07,11,27,No,20.1,50,2010-07-11
2010,07,12,25,Yes,21.6,50,2010-07-12
2010,07,13,30,Yes,24.1,48,2010-07-13
2010,07,14,33,No,22,25,2010-07-14
2010,07,15,29,No,24.7,42,2010-07-15
2010,07,16,29,Yes,24.1,42,2010-07-16
2010,07,17,30,No,25,16,2010-07-17
2010,07,18,29,No,23.4,8,2010-07-18
2009,06,21,14,Yes,15.3,65,2009-06-21
2009,08,04,24,No,19,60,2009-08-04
2009,08,05,23,Yes,18,10,2009-08-05
2009,08,06,25,Yes,19,5,2009-08-06
2009,08,09,20,Yes,17.9,6,2009-08-09
2009,08,10,22,Yes,16.8,40,2009-08-10
2009,08,22,24,Yes,19.8,3,2009-08-22
2009,08,23,22,No,18.7,75,2009-08-23
2009,08,24,24,No,20.5,16,2009-08-24
2009,08,26,18,No,20.8,25,2009-08-26
2009,08,29,20,Yes,19.1,8,2009-08-29
2009,08,30,18,No,19.2,6,2009-08-30
2009,08,31,18,No,18.8,11,2009-08-31
2009,09,01,22,No,19,30,2009-09-01
2009,09,02,23,No,19.7,45,2009-09-02
2009,07,31,24,No,18,50,2009-07-31
2009,08,01,22,No,21,50,2009-08-01
2009,08,02,23,No,19.4,105,2009-08-02
2009,08,12,23,Yes,21,50,2009-08-12
2009,08,14,24,No,21.1,90,2009-08-14
2009,08,17,30,No,21.9,100,2009-08-17
2009,08,18,27,No,22.1,24,2009-08-18
2009,08,20,26,Yes,22,49,2009-08-20
2009,08,21,27,Yes,19,19,2009-08-21
2009,08,23,23,Yes,19.6,20,2009-08-23
2009,08,24,22,No,20.7,15,2009-08-24
2009,08,28,20,No,17.2,30,2009-08-28
2009,09,01,18,No,19,15,2009-09-01
2009,09,02,20,No,19.5,60,2009-09-02
2009,09,03,21,No,19.4,45,2009-09-03
2009,09,04,20,No,20,100,2009-09-04
2009,09,05,24,No,19.5,35,2009-09-05
2009,09,06,22,No,19.4,30,2009-09-06
2009,09,07,25,No,19,35,2009-09-07
2009,05,25,19,No,6,15,2009-05-25
2009,05,27,16,Yes,10,30,2009-05-27
2009,05,29,13,Yes,11,15,2009-05-29
2009,05,30,10,Yes,8.5,5,2009-05-30
2009,06,01,13,No,6.5,7,2009-06-01
2009,06,02,15,Yes,7.5,30,2009-06-02
2009,06,03,14,No,7,18,2009-06-03
2009,06,04,17,No,8.8,30,2009-06-04
2009,06,05,17,No,10.3,8,2009-06-05
2009,06,06,21,Yes,12,3,2009-06-06
2009,06,07,17,Yes,12,8,2009-06-07
2009,06,09,17,Yes,13.3,50,2009-06-09
2009,06,10,18,No,12,50,2009-06-10
2009,06,11,20,No,13.9,8,2009-06-11
2009,06,15,20,Yes,16.7,50,2009-06-15
2009,06,16,20,No,15.8,29,2009-06-16
2009,06,19,21,Yes,17.5,100,2009-06-19
2009,06,21,26,Yes,16,30,2009-06-21
2009,07,29,17,Yes,20,100,2009-07-29
2009,07,31,24,No,17.8,30,2009-07-31
2009,08,01,22,No,20.7,25,2009-08-01
2009,08,02,23,No,19.4,70,2009-08-02
2009,08,03,19,No,18.4,48,2009-08-03
2009,08,12,23,Yes,18,80,2009-08-12
2009,08,14,24,No,20.2,70,2009-08-14
2009,08,17,30,No,24.3,40,2009-08-17
2009,08,18,27,No,21,60,2009-08-18
2009,08,20,26,Yes,20,33,2009-08-20
2009,08,21,27,Yes,18.5,120,2009-08-21
2009,08,23,23,Yes,18.8,30,2009-08-23
2009,08,24,22,No,20.1,75,2009-08-24
2009,09,01,18,No,18.8,100,2009-09-01
2009,09,02,20,No,19.3,90,2009-09-02
2009,09,03,21,No,19.7,110,2009-09-03
2009,09,04,20,No,20,100,2009-09-04
2009,09,05,24,No,19.5,20,2009-09-05
2009,09,06,22,No,20,40,2009-09-06
2009,09,07,25,No,20.4,20,2009-09-07
2009,05,25,19,No,7,40,2009-05-25
2009,05,26,17,No,9.5,5,2009-05-26
2009,05,27,16,Yes,10,20,2009-05-27
2009,05,29,13,Yes,10,15,2009-05-29
2009,05,30,10,Yes,8.5,2,2009-05-30
2009,06,01,13,No,8,15,2009-06-01
2009,06,02,15,Yes,7.5,30,2009-06-02
2009,06,03,14,No,7.9,1,2009-06-03
2009,06,04,17,No,11.5,5,2009-06-04
2009,06,05,17,No,10.7,5,2009-06-05
2009,06,06,21,Yes,11.9,8,2009-06-06
2009,06,07,17,Yes,12.1,3,2009-06-07
2009,06,09,17,Yes,13.4,30,2009-06-09
2009,06,10,18,No,12.4,13,2009-06-10
2009,06,11,20,No,14.3,2,2009-06-11
2009,06,14,18,No,13.7,20,2009-06-14
2009,06,15,20,Yes,16.1,15,2009-06-15
2009,06,16,20,No,16,17,2009-06-16
2009,06,19,21,Yes,17.8,30,2009-06-19
2009,06,21,26,Yes,16.2,4,2009-06-21
2009,07,29,17,Yes,17,105,2009-07-29
2009,07,31,24,No,17,20,2009-07-31
2009,08,01,22,No,20.7,25,2009-08-01
2009,08,02,23,No,19,50,2009-08-02
2009,08,03,19,No,17.8,20,2009-08-03
2009,08,12,23,Yes,17.6,10,2009-08-12
2009,08,14,24,No,20.4,70,2009-08-14
2009,08,17,30,No,22.2,15,2009-08-17
2009,08,18,27,No,25,100,2009-08-18
2009,08,20,26,Yes,21,67,2009-08-20
2009,08,23,23,Yes,18.8,50,2009-08-23
2009,08,24,22,No,20.4,65,2009-08-24
2009,08,28,20,No,20.2,20,2009-08-28
2009,09,01,18,No,19,30,2009-09-01
2009,09,02,20,No,20,50,2009-09-02
2009,09,03,21,No,19.5,100,2009-09-03
2009,09,05,24,No,19.9,55,2009-09-05
2009,09,06,22,No,20.4,25,2009-09-06
2009,09,07,25,No,20.2,40,2009-09-07
2009,05,25,19,No,7,20,2009-05-25
2009,05,27,16,Yes,9,10,2009-05-27
2009,05,29,13,Yes,10,5,2009-05-29
2009,05,30,10,Yes,10,12,2009-05-30
2009,06,01,13,No,10.5,40,2009-06-01
2009,06,02,15,Yes,10,20,2009-06-02
2009,06,03,14,No,10,30,2009-06-03
2009,06,04,17,No,13.1,30,2009-06-04
2009,06,05,17,No,13.6,25,2009-06-05
2009,06,06,21,Yes,13.1,15,2009-06-06
2009,06,07,17,Yes,13,17,2009-06-07
2009,06,09,17,Yes,12.4,98,2009-06-09
2009,06,10,18,No,13,30,2009-06-10
2009,06,11,20,No,14.5,50,2009-06-11
2009,06,14,18,No,15.4,30,2009-06-14
2009,06,15,20,Yes,17.3,43,2009-06-15
2009,06,16,20,No,18.5,15,2009-06-16
2009,06,19,21,Yes,15.4,15,2009-06-19
2009,06,21,26,Yes,15.5,22,2009-06-21
2009,05,25,19,No,6,100,2009-05-25
2009,05,26,17,No,5,30,2009-05-26
2009,05,27,16,Yes,8,17,2009-05-27
2009,05,28,15,Yes,9,50,2009-05-28
2009,05,29,13,Yes,9,14,2009-05-29
2009,06,01,13,No,13,50,2009-06-01
2009,06,03,14,No,8.2,10,2009-06-03
2009,06,04,17,No,8.5,12,2009-06-04
2009,06,05,17,No,11.3,30,2009-06-05
2009,06,06,21,Yes,11.9,30,2009-06-06
2009,06,07,17,Yes,12,10,2009-06-07
2009,06,09,17,Yes,13,10,2009-06-09
2009,06,10,18,No,12.9,40,2009-06-10
2009,06,11,20,No,14.3,35,2009-06-11
2009,06,14,18,No,13,70,2009-06-14
2009,06,15,20,Yes,15.1,110,2009-06-15
2009,06,16,20,No,16,24,2009-06-16
2009,06,17,17,No,16,50,2009-06-17
2009,06,19,21,Yes,16.4,25,2009-06-19
2009,06,21,26,Yes,16.3,12,2009-06-21
2009,06,13,16,No,13.1,6,2009-06-13
2009,06,14,25,No,14,24,2009-06-14
2009,06,17,14,No,15.8,5,2009-06-17
2009,06,21,14,Yes,14.6,15,2009-06-21
2009,08,04,24,No,19,16,2009-08-04
2009,08,05,23,Yes,17,20,2009-08-05
2009,08,06,25,Yes,18,10,2009-08-06
2009,08,09,20,Yes,17.5,1,2009-08-09
2009,08,10,22,Yes,17,10,2009-08-10
2009,08,11,26,Yes,18.3,2,2009-08-11
2009,08,13,28,No,19.8,1,2009-08-13
2009,08,17,31,No,22.8,20,2009-08-17
2009,08,22,24,Yes,19.4,12,2009-08-22
2009,08,23,22,No,19.9,25,2009-08-23
2009,08,25,19,No,17.7,5,2009-08-25
2009,08,26,18,No,20.7,10,2009-08-26
2009,08,29,20,Yes,19.3,12,2009-08-29
2009,08,30,18,No,19.1,2,2009-08-30
2009,09,01,22,No,18.6,2,2009-09-01
2009,09,02,23,No,18.8,25,2009-09-02
2009,05,27,17,Yes,9,25,2009-05-27
2009,05,30,17,Yes,10.1,55,2009-05-30
2009,06,01,14,Yes,10.3,30,2009-06-01
2009,06,02,21,Yes,11.3,38,2009-06-02
2009,06,03,12,No,11.4,75,2009-06-03
2009,06,08,15,Yes,12.9,24,2009-06-08
2009,06,09,16,Yes,12.8,100,2009-06-09
2009,06,11,14,No,14.1,5,2009-06-11
2009,06,15,24,Yes,17.3,10,2009-06-15
2009,06,17,14,No,15.6,60,2009-06-17
2009,06,21,14,Yes,15.1,30,2009-06-21
2009,08,05,23,Yes,18,15,2009-08-05
2009,08,10,22,Yes,15.7,65,2009-08-10
2009,08,11,26,Yes,19,85,2009-08-11
2009,08,13,28,No,20.6,100,2009-08-13
2009,08,17,31,No,23.9,15,2009-08-17
2009,08,19,25,Yes,22.7,100,2009-08-19
2009,08,20,22,No,22.1,75,2009-08-20
2009,08,22,24,Yes,20.1,60,2009-08-22
2009,08,23,22,No,20.4,20,2009-08-23
2009,08,25,19,No,18.1,30,2009-08-25
2009,08,26,18,No,20.6,85,2009-08-26
2009,08,31,18,No,18.7,90,2009-08-31
2009,09,01,22,No,18.7,25,2009-09-01
2009,09,02,23,No,19.3,25,2009-09-02
2009,05,27,17,Yes,8.8,80,2009-05-27
2009,05,30,17,Yes,9.6,28,2009-05-30
2009,06,01,14,Yes,11.1,140,2009-06-01
2009,06,02,21,Yes,11.2,44,2009-06-02
2009,06,03,12,No,11.6,60,2009-06-03
2009,06,08,15,Yes,12.3,58,2009-06-08
2009,06,09,16,Yes,12.6,100,2009-06-09
2009,06,10,14,No,12,100,2009-06-10
2009,06,11,14,No,14.3,35,2009-06-11
2009,06,14,25,No,15.3,50,2009-06-14
2009,06,15,24,Yes,17.3,30,2009-06-15
2009,06,16,18,No,17,30,2009-06-16
2009,06,17,14,No,15.8,40,2009-06-17
2008,08,21,18,No,17.4,3,2008-08-21
2008,08,23,22,No,19.2,40,2008-08-23
2008,08,24,26,No,18.6,40,2008-08-24
2008,08,25,17,Yes,19.7,5,2008-08-25
2008,08,26,24,No,19.6,6,2008-08-26
2008,08,30,28,No,20.6,12,2008-08-30
2009,07,31,24,No,18.2,15,2009-07-31
2009,08,01,22,No,21,10,2009-08-01
2009,08,03,19,No,20.9,4,2009-08-03
2009,08,12,23,Yes,20.6,40,2009-08-12
2009,08,14,24,No,22.4,10,2009-08-14
2009,08,18,27,No,25,15,2009-08-18
2009,08,20,26,Yes,20,40,2009-08-20
2009,08,21,27,Yes,22.9,24,2009-08-21
2009,08,23,23,Yes,21.5,20,2009-08-23
2009,08,24,22,No,20.1,30,2009-08-24
2009,09,01,18,No,19.4,30,2009-09-01
2009,09,02,20,No,20,10,2009-09-02
2009,09,03,21,No,20.2,50,2009-09-03
2009,09,04,20,No,20,50,2009-09-04
2009,09,05,24,No,20.6,45,2009-09-05
2009,09,06,22,No,20.8,30,2009-09-06
2009,09,07,25,No,20.6,25,2009-09-07
2008,06,02,17,Yes,9.3,65,2008-06-02
2008,06,03,17,Yes,10.2,35,2008-06-03
2008,06,05,14,No,12,90,2008-06-05
2008,06,06,30,Yes,12.9,100,2008-06-06
2008,06,07,30,No,14.2,100,2008-06-07
2008,06,08,32,Yes,13.5,100,2008-06-08
2008,06,09,31,Yes,14.1,75,2008-06-09
2008,06,11,20,Yes,10.6,70,2008-06-11
2008,06,12,16,Yes,9,110,2008-06-12
2008,06,15,23,Yes,15.1,55,2008-06-15
2008,06,16,25,Yes,14.6,50,2008-06-16
2008,06,17,15,Yes,11,100,2008-06-17
2008,06,18,17,Yes,10.2,100,2008-06-18
2008,06,19,18,No,10.2,85,2008-06-19
2008,06,20,18,Yes,11.2,15,2008-06-20
2008,06,21,19,No,14.2,100,2008-06-21
2008,06,22,20,Yes,14,100,2008-06-22
2008,06,23,20,Yes,14.7,40,2008-06-23
2008,06,24,23,Yes,14.7,100,2008-06-24
2008,06,25,25,No,14.9,100,2008-06-25
2008,06,26,20,No,15.8,100,2008-06-26
2008,06,27,22,Yes,16.9,45,2008-06-27
2008,06,28,20,Yes,18.3,95,2008-06-28
2008,06,29,23,Yes,17.8,50,2008-06-29
2008,06,30,22,Yes,17.4,100,2008-06-30
2008,07,04,24,No,10.4,1,2008-07-04
2008,07,05,22,No,15.3,85,2008-07-05
2008,07,06,25,No,15.5,120,2008-07-06
2008,07,07,30,No,19.6,100,2008-07-07
2008,07,08,22,No,19.3,65,2008-07-08
2008,07,10,26,Yes,13.6,60,2008-07-10
2008,07,11,18,Yes,17.1,100,2008-07-11
2008,07,12,20,Yes,17,84,2008-07-12
2008,07,14,24,Yes,16.2,120,2008-07-14
2008,07,15,30,Yes,15.7,110,2008-07-15
2008,07,16,27,No,20,100,2008-07-16
2008,07,17,30,Yes,19.9,132,2008-07-17
2008,07,19,26,Yes,21.4,100,2008-07-19
2008,07,21,22,Yes,20.7,15,2008-07-21
2008,07,22,28,Yes,20.9,80,2008-07-22
2008,07,23,18,Yes,20.7,100,2008-07-23
2008,07,24,20,Yes,20,100,2008-07-24
2008,07,25,24,Yes,20,40,2008-07-25
2008,07,27,20,Yes,19.6,85,2008-07-27
2008,08,01,24,No,18,100,2008-08-01
2008,08,02,20,Yes,15.9,100,2008-08-02
2008,08,04,19,Yes,15.6,50,2008-08-04
2008,08,05,30,No,22,100,2008-08-05
2008,08,06,30,No,19.7,100,2008-08-06
2008,08,08,20,Yes,17.8,20,2008-08-08
2008,08,09,18,Yes,16.3,65,2008-08-09
2008,08,10,23,Yes,15.6,120,2008-08-10
2008,08,11,19,Yes,15.4,100,2008-08-11
2008,08,12,21,No,15.6,85,2008-08-12
2008,08,13,19,Yes,15.4,100,2008-08-13
2008,08,14,19,Yes,15.4,100,2008-08-14
2008,08,15,16,Yes,18.7,65,2008-08-15
2008,08,16,19,Yes,18.6,100,2008-08-16
2008,08,17,25,No,19.4,100,2008-08-17
2008,08,18,21,Yes,19.3,100,2008-08-18
2008,08,19,17,Yes,16.8,110,2008-08-19
2008,08,21,18,No,17.4,50,2008-08-21
2008,08,23,22,No,19.6,120,2008-08-23
2008,08,24,26,No,20.2,100,2008-08-24
2008,08,26,24,No,19.1,120,2008-08-26
2008,08,30,28,No,20.7,60,2008-08-30
2008,09,01,30,No,21.7,30,2008-09-01
2008,06,02,17,Yes,9.6,10,2008-06-02
2008,06,06,30,Yes,13.3,62,2008-06-06
2008,06,09,31,Yes,12.8,15,2008-06-09
2008,06,11,20,Yes,7.6,90,2008-06-11
2008,06,12,16,Yes,7.6,15,2008-06-12
2008,06,16,25,Yes,12.8,10,2008-06-16
2008,06,17,15,Yes,10.2,60,2008-06-17
2008,06,18,17,Yes,10.1,10,2008-06-18
2008,06,19,18,No,9.2,100,2008-06-19
2008,06,20,18,Yes,9.2,7,2008-06-20
2008,06,21,19,No,12,100,2008-06-21
2008,06,22,20,Yes,12,100,2008-06-22
2008,06,23,20,Yes,14.1,100,2008-06-23
2008,06,24,23,Yes,12.8,100,2008-06-24
2008,06,26,20,No,14.4,100,2008-06-26
2008,06,28,20,Yes,10.2,115,2008-06-28
2008,06,30,22,Yes,16.3,100,2008-06-30
2008,07,01,25,No,4.4,95,2008-07-01
2008,07,03,23,Yes,8.7,70,2008-07-03
2008,07,04,24,No,12.4,60,2008-07-04
2008,07,05,22,No,13.3,60,2008-07-05
2008,07,07,30,No,18.3,100,2008-07-07
2008,07,08,22,No,18.1,44,2008-07-08
2008,07,11,18,Yes,16.2,120,2008-07-11
2008,07,13,18,Yes,11,114,2008-07-13
2008,07,14,24,Yes,14.6,65,2008-07-14
2008,07,15,30,Yes,14.7,25,2008-07-15
2008,07,16,27,No,18.3,10,2008-07-16
2008,07,17,30,Yes,19.9,98,2008-07-17
2008,07,18,31,Yes,21.1,121,2008-07-18
2008,07,19,26,Yes,19,100,2008-07-19
2008,07,20,29,Yes,20.2,100,2008-07-20
2008,07,21,22,Yes,20.7,100,2008-07-21
2008,07,22,28,Yes,21.4,75,2008-07-22
2008,07,23,18,Yes,12,100,2008-07-23
2008,07,25,24,Yes,20.1,30,2008-07-25
2008,07,28,24,Yes,18.3,60,2008-07-28
2008,07,31,26,Yes,19.6,36,2008-07-31
2008,08,01,24,No,17.5,85,2008-08-01
2008,08,02,20,Yes,19.2,30,2008-08-02
2008,08,03,22,Yes,15.2,120,2008-08-03
2008,08,05,30,No,20,100,2008-08-05
2008,08,06,30,No,20,100,2008-08-06
2008,08,09,18,Yes,16.6,28,2008-08-09
2008,08,10,23,Yes,15.8,85,2008-08-10
2008,08,11,19,Yes,14.9,40,2008-08-11
2008,08,12,21,No,16.3,25,2008-08-12
2008,08,14,19,Yes,14.9,40,2008-08-14
2008,08,15,16,Yes,17.4,20,2008-08-15
2008,08,16,19,Yes,18,20,2008-08-16
2008,08,17,25,No,19.2,50,2008-08-17
2008,08,19,17,Yes,15.6,40,2008-08-19
2008,08,20,23,No,17.2,40,2008-08-20
2008,08,21,18,No,17.1,22,2008-08-21
2008,08,22,24,No,19.2,40,2008-08-22
2008,08,23,22,No,16.7,60,2008-08-23
2008,08,24,26,No,18.4,50,2008-08-24
2008,08,25,17,Yes,19.1,45,2008-08-25
2008,08,26,24,No,18.6,25,2008-08-26
2008,08,30,28,No,20.8,120,2008-08-30
2008,08,31,29,No,21,90,2008-08-31
2008,09,01,30,No,20.8,80,2008-09-01
2008,06,02,17,Yes,9.2,20,2008-06-02
2008,06,03,17,Yes,9.3,15,2008-06-03
2008,06,05,14,No,9,25,2008-06-05
2008,06,06,30,Yes,12.1,2,2008-06-06
2008,06,07,30,No,10.1,2,2008-06-07
2008,06,09,31,Yes,13.4,7,2008-06-09
2008,06,11,20,Yes,11.4,15,2008-06-11
2008,06,12,16,Yes,9.9,20,2008-06-12
2008,06,14,20,Yes,13.3,10,2008-06-14
2008,06,15,23,Yes,18.5,10,2008-06-15
2008,06,17,15,Yes,11.5,40,2008-06-17
2008,06,19,18,No,10.3,2,2008-06-19
2008,06,20,18,Yes,11.3,10,2008-06-20
2008,06,22,20,Yes,13.6,23,2008-06-22
2008,06,23,20,Yes,14.4,3,2008-06-23
2008,06,26,20,No,15.3,35,2008-06-26
2008,06,27,22,Yes,16.3,50,2008-06-27
2008,06,28,20,Yes,17,35,2008-06-28
2008,06,30,22,Yes,15.7,3,2008-06-30
2008,07,01,25,No,11.4,10,2008-07-01
2008,07,03,23,Yes,12.8,20,2008-07-03
2008,07,05,22,No,14.2,5,2008-07-05
2008,07,10,26,Yes,14.9,5,2008-07-10
2008,07,11,18,Yes,14.2,10,2008-07-11
2008,07,12,20,Yes,16.4,35,2008-07-12
2008,07,13,18,Yes,17.3,15,2008-07-13
2008,07,14,24,Yes,17.1,10,2008-07-14
2008,07,15,30,Yes,16.8,12,2008-07-15
2008,07,16,27,No,18.3,15,2008-07-16
2008,07,17,30,Yes,20,23,2008-07-17
2008,07,18,31,Yes,20.9,5,2008-07-18
2008,07,21,22,Yes,20.2,15,2008-07-21
2008,07,22,28,Yes,20.5,10,2008-07-22
2008,07,23,18,Yes,20.6,20,2008-07-23
2008,07,24,20,Yes,16.8,40,2008-07-24
2008,07,25,24,Yes,19.8,15,2008-07-25
2008,07,27,20,Yes,18.3,10,2008-07-27
2008,07,28,24,Yes,18.2,60,2008-07-28
2008,08,01,24,No,18.2,30,2008-08-01
2008,08,02,20,Yes,15.5,25,2008-08-02
2008,08,03,22,Yes,16,50,2008-08-03
2008,08,05,30,No,19,12,2008-08-05
2008,08,08,20,Yes,16.9,20,2008-08-08
2008,08,09,18,Yes,15.4,12,2008-08-09
2008,08,10,23,Yes,14.9,6,2008-08-10
2008,08,11,19,Yes,14.9,20,2008-08-11
2008,08,12,21,No,14.6,5,2008-08-12
2008,08,14,19,Yes,14.9,20,2008-08-14
2008,08,16,19,Yes,19.2,15,2008-08-16
2008,08,17,25,No,18.6,25,2008-08-17
2008,08,18,21,Yes,19.5,40,2008-08-18
2008,08,20,23,No,15.4,30,2008-08-20
2008,08,21,18,No,17.6,20,2008-08-21
2008,08,23,22,No,19.5,10,2008-08-23
2008,08,24,26,No,19.1,25,2008-08-24
2008,08,25,17,Yes,19.3,40,2008-08-25
2008,08,26,24,No,19.4,15,2008-08-26
2008,08,30,28,No,20.6,25,2008-08-30
2008,09,01,30,No,21.8,30,2008-09-01
2008,06,02,17,Yes,8.4,10,2008-06-02
2008,06,05,14,No,8.4,62,2008-06-05
2008,06,07,30,No,9.9,7,2008-06-07
2008,06,08,32,Yes,11.6,7,2008-06-08
2008,06,11,20,Yes,11.2,10,2008-06-11
2008,06,15,23,Yes,13.1,10,2008-06-15
2008,06,20,18,Yes,11.1,5,2008-06-20
2008,06,21,19,No,13.7,34,2008-06-21
2008,06,22,20,Yes,13.7,50,2008-06-22
2008,06,23,20,Yes,14.4,30,2008-06-23
2008,06,24,23,Yes,10,16,2008-06-24
2008,06,26,20,No,14.7,50,2008-06-26
2008,06,27,22,Yes,16,80,2008-06-27
2008,06,28,20,Yes,16.8,15,2008-06-28
2008,06,30,22,Yes,14.9,17,2008-06-30
2008,07,01,25,No,11.5,35,2008-07-01
2008,07,03,23,Yes,12.2,32,2008-07-03
2008,07,05,22,No,14.7,5,2008-07-05
2008,07,06,25,No,15.8,10,2008-07-06
2008,07,07,30,No,15.6,12,2008-07-07
2008,07,10,26,Yes,14.8,7,2008-07-10
2008,07,12,20,Yes,16.4,10,2008-07-12
2008,07,13,18,Yes,17.3,77,2008-07-13
2008,07,15,30,Yes,16.8,5,2008-07-15
2008,07,17,30,Yes,20.1,10,2008-07-17
2008,07,18,31,Yes,20.2,12,2008-07-18
2008,07,19,26,Yes,20.8,15,2008-07-19
2008,07,20,29,Yes,20.2,12,2008-07-20
2008,07,22,28,Yes,20.9,5,2008-07-22
2008,07,27,20,Yes,18.6,5,2008-07-27
2008,07,28,24,Yes,17.9,24,2008-07-28
2008,08,01,24,No,18.3,12,2008-08-01
2008,08,08,20,Yes,16.6,15,2008-08-08
2008,08,12,21,No,15.2,5,2008-08-12
2008,08,15,16,Yes,18.4,5,2008-08-15
2008,08,16,19,Yes,19.1,3,2008-08-16
2008,08,17,25,No,18.2,3,2008-08-17
2008,08,18,21,Yes,20.2,3,2008-08-18
2008,08,19,17,Yes,16.7,2,2008-08-19
2008,08,20,23,No,15.8,12,2008-08-20
2008,08,23,22,No,19.4,25,2008-08-23
2008,08,24,26,No,18.1,15,2008-08-24
2008,08,25,17,Yes,19.3,5,2008-08-25
2008,08,26,24,No,19.6,25,2008-08-26
2008,08,30,28,No,20.9,12,2008-08-30
2008,09,01,30,No,21.7,20,2008-09-01
2008,06,02,17,Yes,8.8,80,2008-06-02
2008,06,03,17,Yes,9.8,10,2008-06-03
2008,06,05,14,No,8.5,65,2008-06-05
2008,06,06,30,Yes,12.4,12,2008-06-06
2008,06,07,30,No,9.8,60,2008-06-07
2008,06,09,31,Yes,13.2,60,2008-06-09
2008,06,11,20,Yes,12.7,80,2008-06-11
2008,06,12,16,Yes,12.8,25,2008-06-12
2008,06,14,20,Yes,12.2,40,2008-06-14
2008,06,15,23,Yes,12,60,2008-06-15
2008,06,16,25,Yes,13.2,10,2008-06-16
2008,06,17,15,Yes,11.5,50,2008-06-17
2008,06,18,17,Yes,12.5,10,2008-06-18
